Time,Voltage,Current,Temperature
402.8949983,4.02104,-0.99954,296.2175613
403.0019984,4.02039,-1.03466,296.2175613
403.0969989,4.01589,-1.16287,296.2175613
403.1989999,4.0146,-1.19471,296.229145
403.3019967,4.01396,-1.20451,296.229145
403.3960015,4.01396,-1.20696,296.229145
403.5000041,4.01396,-1.20778,296.229145
403.5969961,4.01396,-1.20778,296.2175613
403.7020046,4.01396,-1.20778,296.2175613
403.8029999,4.01396,-1.2086,296.229145
403.9009977,4.01331,-1.2086,296.229145
403.997004,4.01589,-0.76109,296.229145
404.1049998,4.02554,-0.76844,296.229145
404.1979987,4.02811,-0.76926,296.229145
404.3020014,4.02876,-0.76926,296.229145
404.406004,4.0294,-0.76926,296.229145
404.5040019,4.0294,-0.76926,296.229145
404.5979965,4.03004,-0.76844,296.229145
404.703005,4.03004,-0.76926,296.229145
404.7969997,4.03004,-0.76844,296.229145
404.8999965,4.03004,-0.76926,296.229145
404.994997,4.03197,-0.71781,296.229145
405.101997,4.03648,-0.59205,296.229145
405.1969975,4.03776,-0.55775,296.229145
405.3059991,4.03905,-0.54632,296.229145
405.4030012,4.03905,-0.54305,296.229145
405.4989975,4.03905,-0.54224,296.0090967
405.6020044,4.03905,-0.54224,296.0090967
405.6970049,4.03969,-0.54224,296.229145
405.8050007,4.03969,-0.54224,296.229145
405.8990054,4.03969,-0.54224,296.229145
406.002998,4.03648,-1.03629,296.229145
406.0979985,4.02297,-1.1302,296.229145
406.2029969,4.01846,-1.15715,296.0090967
406.2970016,4.01782,-1.16287,296.0090967
406.4029958,4.01717,-1.16613,296.2175613
406.4990021,4.01653,-1.16695,296.2175613
406.6010032,4.01653,-1.16695,296.2175613
406.6980053,4.01653,-1.16695,296.229145
406.7969989,4.01653,-1.16695,296.229145
406.8949968,4.01653,-1.16695,296.2175613
406.9949962,4.01782,-1.1155,296.2175613
407.0939999,4.02232,-1.00608,296.229145
407.1980026,4.02361,-0.96198,296.229145
407.3000036,4.02425,-0.95055,296.229145
407.3950041,4.02425,-0.94728,296.229145
407.5020041,4.02425,-0.94646,296.229145
407.5970046,4.0249,-0.94646,296.229145
407.6939967,4.0249,-0.94646,296.229145
407.8000009,4.0249,-0.94565,296.229145
407.897003,4.0249,-0.94565,296.229145
407.9929993,4.0249,-0.94565,296.229145
408.1029966,4.0249,-0.93993,296.229145
408.199003,4.0249,-0.93911,296.229145
408.2949992,4.0249,-0.93911,296.0090967
408.4019993,4.0249,-0.93911,296.0090967
408.4969997,4.0249,-0.93911,296.2175613
408.603004,4.0249,-0.93911,296.2175613
408.6960029,4.0249,-0.9383,296.229145
408.8019971,4.0249,-0.9383,296.229145
408.8969976,4.0249,-0.93911,296.229145
408.9930039,4.02618,-0.904,296.2175613
409.1030013,4.03133,-0.77171,296.2175613
409.2009991,4.03262,-0.73414,296.229145
409.3030002,4.03326,-0.72271,296.229145
409.4009981,4.0339,-0.71944,296.2175613
409.4989959,4.0339,-0.71863,296.2175613
409.6000012,4.0339,-0.71863,296.2175613
409.6959975,4.0339,-0.71863,296.2175613
409.7940054,4.0339,-0.71781,296.2175613
409.8970022,4.0339,-0.71863,296.229145
410.0010049,4.03326,-0.75129,296.229145
410.0940038,4.02876,-0.87133,296.2175613
410.1999979,4.02747,-0.90155,296.2175613
410.2949984,4.02747,-0.9089,296.2175613
410.4010027,4.02683,-0.91216,296.229145
410.4980048,4.02683,-0.91298,296.229145
410.594001,4.02683,-0.91298,296.229145
410.7019968,4.02683,-0.91298,296.229145
410.7980032,4.02683,-0.91298,296.229145
410.901,4.02683,-0.91298,296.229145
410.9980021,4.02683,-0.91135,296.229145
411.0950042,4.02683,-0.90726,296.229145
411.1989968,4.02747,-0.90645,296.229145
411.2939972,4.02747,-0.90645,296.2175613
411.3979999,4.02747,-0.90645,296.2175613
411.5020026,4.02747,-0.90645,296.2175613
411.5959972,4.02747,-0.90563,296.2175613
411.7029972,4.02747,-0.90563,296.229145
411.7990036,4.02747,-0.90645,296.229145
411.8970014,4.02747,-0.90563,296.229145
411.9960051,4.02618,-0.95055,296.229145
412.0960046,4.02232,-1.05099,296.229145
412.2019988,4.02039,-1.09182,296.229145
412.2940019,4.01975,-1.10162,296.229145
412.3999961,4.01975,-1.1057,296.229145
412.503003,4.01975,-1.10652,296.229145
412.5980034,4.01975,-1.10652,296.229145
412.701996,4.01975,-1.10652,296.229145
412.7969965,4.01975,-1.10652,296.229145
412.902005,4.01975,-1.10734,296.229145
412.9959997,4.01975,-1.1057,296.2175613
413.1020039,4.01975,-1.10325,296.2175613
413.1970044,4.01975,-1.10244,296.229145
413.3020028,4.01975,-1.10244,296.229145
413.3979991,4.01975,-1.10244,296.2175613
413.4950012,4.01975,-1.10162,296.2175613
413.5990039,4.01975,-1.10244,296.2175613
413.6959959,4.01975,-1.10162,296.229145
413.8020001,4.01975,-1.10244,296.229145
413.8960049,4.01975,-1.10244,296.229145
413.9990017,4.01846,-1.14,296.229145
414.1030043,4.0146,-1.25759,296.2175613
414.1980048,4.01267,-1.29271,296.2175613
414.2940011,4.01267,-1.30088,296.2175613
414.4000053,4.01203,-1.30414,296.229145
414.4969974,4.01203,-1.30496,296.229145
414.5950053,4.01203,-1.30496,296.2175613
414.6950047,4.01203,-1.30496,296.2175613
414.7980016,4.01203,-1.30578,296.2175613
414.8959994,4.01203,-1.30578,296.2175613
415.0029995,4.01203,-1.30578,296.2175613
415.1000015,4.01138,-1.30578,296.229145
415.1939962,4.01138,-1.30578,296.229145
415.2979989,4.01138,-1.30578,296.229145
415.3920036,4.01138,-1.30659,296.229145
415.4979978,4.01138,-1.30659,296.229145
415.604002,4.01138,-1.30659,296.229145
415.6990025,4.01138,-1.30578,296.229145
415.7960046,4.01138,-1.30578,296.229145
415.9030046,4.01138,-1.30659,296.229145
415.9990009,4.01138,-1.30659,296.229145
416.096003,4.01138,-1.30578,296.229145
416.2039988,4.01138,-1.30659,296.229145
416.2989993,4.01138,-1.30578,296.229145
416.4030019,4.01074,-1.30578,296.229145
416.4969966,4.01074,-1.30578,296.229145
416.6020051,4.01074,-1.30659,296.229145
416.6980013,4.01074,-1.30578,296.229145
416.8029997,4.01074,-1.30659,296.229145
416.9000018,4.01074,-1.30659,296.229145
416.9970039,4.00945,-1.34987,296.229145
417.0979992,4.00495,-1.46992,296.229145
417.195997,4.00366,-1.50421,296.229145
417.2959965,4.00302,-1.5132,296.229145
417.3940044,4.00302,-1.51728,296.229145
417.5049976,4.00302,-1.5181,296.229145
417.6030055,4.00302,-1.5181,296.229145
417.7019991,4.00238,-1.5181,296.229145
417.7969996,4.00238,-1.51891,296.229145
417.901998,4.00238,-1.51891,296.229145
417.9949969,4.00495,-1.0959,296.2175613
418.1000054,4.01331,-1.10244,296.2175613
418.1950059,4.01589,-1.10325,296.2175613
418.3000043,4.01653,-1.10325,296.2175613
418.4030011,4.01717,-1.10244,296.2175613
418.4969958,4.01717,-1.10244,296.2175613
418.5939979,4.01717,-1.10244,296.2175613
418.7000021,4.01782,-1.10162,296.2175613
418.7970042,4.01782,-1.10244,296.2175613
418.9009968,4.01782,-1.10244,296.2175613
418.9970031,4.01653,-1.14653,296.2175613
419.1029973,4.01267,-1.26004,296.2175613
419.1950005,4.01138,-1.29271,296.2175613
419.2979973,4.01074,-1.30251,296.2175613
419.4019999,4.01074,-1.30496,296.229145
419.4970004,4.01074,-1.30578,296.229145
419.6019989,4.01074,-1.30578,296.229145
419.6980052,4.0101,-1.30659,296.229145
419.7999962,4.0101,-1.30578,296.229145
419.9000057,4.0101,-1.30578,296.229145
419.9960019,4.01074,-1.28291,296.229145
420.093004,4.01524,-1.15633,296.229145
420.2020057,4.01717,-1.11305,296.229145
420.3000035,4.01717,-1.1008,296.229145
420.3939982,4.01782,-1.09835,296.229145
420.5000024,4.01782,-1.09754,296.229145
420.5950029,4.01782,-1.09754,296.229145
420.7000013,4.01782,-1.09754,296.229145
420.8029982,4.01782,-1.09754,296.229145
420.8950013,4.01782,-1.09754,296.229145
420.9990039,4.02039,-0.67208,296.229145
421.0950002,4.0294,-0.67616,296.229145
421.202996,4.03262,-0.67698,296.229145
421.3019997,4.03326,-0.67698,296.229145
421.3970002,4.0339,-0.67698,296.229145
421.5030044,4.0339,-0.67698,296.2175613
421.5960033,4.0339,-0.67698,296.2175613
421.6990001,4.03455,-0.67616,296.229145
421.7940006,4.03455,-0.67616,296.229145
421.9010007,4.03455,-0.67698,296.229145
421.9960012,4.0339,-0.70556,296.229145
422.1000038,4.0294,-0.82805,296.229145
422.1950043,4.02811,-0.8599,296.2175613
422.2930022,4.02747,-0.86725,296.2175613
422.4000022,4.02747,-0.8697,296.2175613
422.4970043,4.02747,-0.87052,296.2175613
422.5939963,4.02747,-0.87052,296.2175613
422.7040038,4.02747,-0.87052,296.2175613
422.7929994,4.02747,-0.87133,296.2175613
422.8999995,4.02747,-0.87052,296.2175613
422.9929984,4.02876,-0.8403,296.2175613
423.0979968,4.03326,-0.70393,296.2175613
423.2019994,4.03519,-0.66963,296.2175613
423.2940026,4.03583,-0.66065,296.2175613
423.4010026,4.03583,-0.65738,296.229145
423.4960031,4.03583,-0.65656,296.229145
423.6010015,4.03648,-0.65656,296.229145
423.6980036,4.03648,-0.65656,296.229145
423.7950057,4.03648,-0.65656,296.229145
423.9039972,4.03648,-0.65656,296.229145
424.0000036,4.03776,-0.61246,296.229145
424.0959998,4.04227,-0.48589,296.229145
424.2029998,4.04355,-0.45567,296.229145
424.2980003,4.0442,-0.44587,296.229145
424.4040046,4.04484,-0.44342,296.229145
424.4990051,4.04484,-0.44261,296.229145
424.5940056,4.04484,-0.44261,296.229145
424.699004,4.04484,-0.44261,296.229145
424.7940045,4.04548,-0.44261,296.229145
424.8940039,4.04548,-0.44179,296.229145
424.9990024,4.04548,-0.43689,296.229145
425.1010034,4.04548,-0.43036,296.229145
425.2010029,4.04613,-0.42791,296.229145
425.2969991,4.04613,-0.42791,296.229145
425.3980044,4.04613,-0.42791,296.229145
425.4960023,4.04613,-0.42791,296.229145
425.6019965,4.04613,-0.42709,296.229145
425.696997,4.04613,-0.42791,296.229145
425.8020055,4.04677,-0.42791,296.229145
425.8969959,4.04677,-0.42791,296.229145
425.9930022,4.04741,-0.39361,296.229145
426.0980006,4.05256,-0.26213,296.229145
426.2009975,4.05385,-0.22947,296.2175613
426.2959979,4.05449,-0.2213,296.2175613
426.402998,4.05449,-0.21804,296.229145
426.5020017,4.05513,-0.21722,296.229145
426.5990037,4.05513,-0.21722,296.229145
426.6970016,4.05513,-0.21722,296.229145
426.8040016,4.05513,-0.2164,296.229145
426.8970005,4.05513,-0.21722,296.229145
426.9999973,4.05578,-0.2115,296.229145
427.0940021,4.05578,-0.20579,296.229145
427.1990005,4.05642,-0.20252,296.229145
427.2919994,4.05642,-0.20252,296.229145
427.396002,4.05642,-0.20252,296.229145
427.5030021,4.05642,-0.20252,296.229145
427.5969967,4.05642,-0.20252,296.229145
427.703001,4.05642,-0.20171,296.229145
427.8009988,4.05642,-0.20252,296.229145
427.8989967,4.05706,-0.20171,296.229145
427.995003,4.05771,-0.17721,296.229145
428.0950025,4.06157,-0.06288,296.229145
428.2040041,4.0635,-0.0245,296.229145
428.2990046,4.06414,-0.01388,296.229145
428.3940051,4.06478,-0.01225,296.229145
428.4959961,4.06478,-0.01143,296.229145
428.5999987,4.06478,-0.01062,296.229145
428.6949992,4.06478,-0.01062,296.229145
428.7970003,4.06478,-0.01062,296.229145
428.9040003,4.06543,-0.01143,296.229145
428.998005,4.06543,-0.01062,296.229145
429.094997,4.06157,-0.12576,296.229145
429.2019971,4.05964,-0.16006,296.229145
429.2969976,4.05964,-0.16822,296.229145
429.3939997,4.05964,-0.17067,296.229145
429.5000039,4.05964,-0.17149,296.229145
429.5950044,4.05964,-0.17149,296.229145
429.698997,4.05964,-0.17149,296.229145
429.7950033,4.05964,-0.17231,296.229145
429.9009975,4.05964,-0.17231,296.229145
429.9950022,4.05642,-0.73169,296.229145
430.0979991,4.03969,-0.87052,296.229145
430.2029975,4.03519,-0.90645,296.229145
430.3020012,4.03326,-0.91788,296.229145
430.3979974,4.03262,-0.92033,296.229145
430.4979969,4.03262,-0.92196,296.229145
430.5999979,4.03197,-0.92196,296.229145
430.6990016,4.03197,-0.92196,296.229145
430.7960037,4.03197,-0.92196,296.229145
430.8960032,4.03197,-0.92278,296.229145
430.9969984,4.03197,-0.92033,296.229145
431.1010011,4.03197,-0.9187,296.229145
431.1969973,4.03133,-0.91788,296.229145
431.3030016,4.03133,-0.91788,296.229145
431.3980021,4.03133,-0.91706,296.229145
431.5030005,4.03133,-0.91706,296.229145
431.6000026,4.03133,-0.91706,296.229145
431.6959988,4.03133,-0.91788,296.229145
431.8020031,4.03133,-0.91706,296.229145
431.9029983,4.03133,-0.91706,296.229145
431.9990046,4.03004,-0.95218,296.229145
432.0979983,4.02618,-1.05589,296.229145
432.2029967,4.0249,-1.091,296.229145
432.2979972,4.02425,-1.10162,296.229145
432.3940035,4.02425,-1.10407,296.229145
432.4990019,4.02425,-1.10489,296.229145
432.5940024,4.02425,-1.10489,296.229145
432.6990008,4.02361,-1.10489,296.229145
432.7940013,4.02361,-1.10489,296.229145
432.9010013,4.02361,-1.10489,296.229145
432.9969976,4.02232,-1.1449,296.2175613
433.0980029,4.01846,-1.24616,296.2175613
433.200004,4.01653,-1.28863,296.2175613
433.2980018,4.01653,-1.29761,296.229145
433.3970055,4.01589,-1.30088,296.229145
433.4959991,4.01589,-1.30169,296.229145
433.5950028,4.01589,-1.30169,296.229145
433.6990055,4.01589,-1.30169,296.229145
433.8020023,4.01589,-1.30169,296.229145
433.895997,4.01524,-1.30169,296.229145
434.002997,4.01074,-1.70347,296.2407287
434.0979975,4.00495,-1.69775,296.2407287
434.192998,4.00173,-1.69775,296.229145
434.299998,4.00045,-1.69857,296.229145
434.3960043,4.00045,-1.69939,296.229145
434.5010027,3.9998,-1.69939,296.229145
434.5960032,3.9998,-1.7002,296.229145
434.7030032,3.9998,-1.7002,296.229145
434.7989995,3.99916,-1.7002,296.229145
434.9039979,3.99916,-1.69939,296.229145
434.9989984,3.99401,-2.02358,296.229145
435.1039968,3.98694,-2.08891,296.229145
435.1970058,3.98436,-2.10688,296.229145
435.2970053,3.98372,-2.11505,296.229145
435.4000021,3.98308,-2.1175,296.229145
435.4959983,3.98243,-2.11831,296.229145
435.6029984,3.98243,-2.11831,296.229145
435.702002,3.98243,-2.11831,296.229145
435.8029973,3.98179,-2.11913,296.229145
435.9010052,3.98179,-2.11913,296.229145
435.9979972,3.98629,-1.34987,296.229145
436.0960051,4.00045,-1.35396,296.229145
436.1960046,4.00688,-1.35232,296.229145
436.3019988,4.00881,-1.35069,296.229145
436.3969993,4.00945,-1.34987,296.229145
436.5039993,4.00945,-1.34906,296.229145
436.598004,4.00945,-1.34906,296.229145
436.6940003,4.00945,-1.34906,296.229145
436.7960013,4.00945,-1.34906,296.229145
436.8989982,4.00945,-1.34824,296.229145
436.9939987,4.00945,-1.34906,296.229145
437.1020045,4.00945,-1.35232,296.229145
437.2000024,4.00945,-1.35314,296.229145
437.293997,4.00945,-1.35314,296.229145
437.3990055,4.00945,-1.35314,296.229145
437.4939959,4.00945,-1.35314,296.229145
437.595997,4.00945,-1.35314,296.229145
437.6999997,4.00945,-1.35314,296.229145
437.7950002,4.00945,-1.35314,296.229145
437.897997,4.00945,-1.35396,296.2175613
437.9949991,4.0101,-1.32292,296.2175613
438.0990017,4.0146,-1.20206,296.2175613
438.1940022,4.01589,-1.17512,296.2407287
438.3030038,4.01653,-1.16368,296.2407287
438.4030033,4.01653,-1.16123,296.229145
438.5019969,4.01653,-1.16042,296.229145
438.6010006,4.01653,-1.16042,296.229145
438.6989985,4.01653,-1.1596,296.229145
438.7989979,4.01653,-1.16042,296.229145
438.8970058,4.01653,-1.1596,296.229145
439.003,4.01782,-1.12694,296.229145
439.0989963,4.02232,-1.00444,296.2175613
439.1939968,4.02361,-0.97668,296.2175613
439.2979994,4.02425,-0.96524,296.2175613
439.3940058,4.02425,-0.96279,296.229145
439.4979984,4.02425,-0.96198,296.229145
439.5940047,4.02425,-0.96198,296.229145
439.6979973,4.02425,-0.96198,296.229145
439.7940036,4.02425,-0.96198,296.229145
439.9049968,4.02425,-0.96198,296.229145
440.0010031,4.02297,-1.00118,296.229145
440.0949977,4.0191,-1.1106,296.229145
440.201002,4.01782,-1.14327,296.229145
440.2960025,4.01717,-1.15062,296.229145
440.4019967,4.01717,-1.15307,296.229145
440.4950056,4.01717,-1.15388,296.229145
440.600004,4.01717,-1.1547,296.229145
440.6950045,4.01717,-1.15388,296.2407287
440.8020046,4.01717,-1.15388,296.2407287
440.902004,4.01717,-1.15388,296.2407287
441.0040051,4.01846,-1.10979,296.229145
441.1020029,4.02297,-0.99791,296.229145
441.1979992,4.02361,-0.97259,296.229145
441.2920039,4.02425,-0.96279,296.229145
441.4029971,4.02425,-0.96034,296.229145
441.4999992,4.02425,-0.95953,296.229145
441.597997,4.0249,-0.95953,296.229145
441.7019997,4.0249,-0.95871,296.229145
441.7960044,4.0249,-0.95871,296.229145
441.9019986,4.0249,-0.95871,296.229145
441.9960033,4.02618,-0.90563,296.229145
442.0990001,4.03519,-0.65003,296.229145
442.201997,4.03776,-0.58715,296.229145
442.2980033,4.03905,-0.56918,296.229145
442.3939995,4.03969,-0.56347,296.229145
442.5000038,4.03969,-0.56183,296.2407287
442.5980017,4.03969,-0.56183,296.2407287
442.6950037,4.03969,-0.56183,296.229145
442.8009979,4.03969,-0.56102,296.229145
442.8930011,4.04034,-0.56102,296.229145
442.9970037,4.04034,-0.5602,296.229145
443.0990048,4.04034,-0.55367,296.229145
443.1940053,4.04098,-0.55203,296.229145
443.3010053,4.04098,-0.55203,296.229145
443.4020005,4.04098,-0.55203,296.229145
443.4960052,4.04098,-0.55122,296.229145
443.5949989,4.04162,-0.55122,296.229145
443.7010031,4.04162,-0.55203,296.229145
443.7980052,4.04162,-0.55122,296.229145
443.8999962,4.04162,-0.55203,296.229145
443.9940009,4.04162,-0.54959,296.229145
444.1030025,4.04227,-0.54387,296.229145
444.2019962,4.04227,-0.54142,296.229145
444.3009999,4.04227,-0.54142,296.229145
444.393003,4.04227,-0.54142,296.229145
444.4939982,4.04227,-0.5406,296.229145
444.5970051,4.04227,-0.54142,296.229145
444.7000019,4.04227,-0.54142,296.229145
444.7950024,4.04291,-0.54142,296.229145
444.9000008,4.04291,-0.5406,296.229145
444.9950013,4.04098,-0.8452,296.2407287
445.1010056,4.03262,-0.8942,296.2407287
445.1970018,4.03004,-0.90726,296.2407287
445.302996,4.0294,-0.91135,296.2407287
445.396005,4.0294,-0.91216,296.2407287
445.4990018,4.02876,-0.91298,296.229145
445.5949981,4.02876,-0.91298,296.229145
445.6999965,4.02876,-0.91298,296.229145
445.8030034,4.02876,-0.91298,296.229145
445.8980039,4.02876,-0.9138,296.2407287
445.9949959,4.02876,-0.91298,296.2407287
446.0989986,4.02876,-0.91135,296.2407287
446.1969964,4.02876,-0.91135,296.2407287
446.2960001,4.02876,-0.91135,296.2407287
446.3959996,4.02876,-0.91135,296.229145
446.4939974,4.02876,-0.91135,296.229145
446.6050006,4.02876,-0.91053,296.2407287
446.7020027,4.02876,-0.91135,296.2407287
446.7920043,4.02876,-0.91053,296.2407287
446.9029974,4.02876,-0.91135,296.229145
446.9979979,4.02876,-0.9089,296.229145
447.1040022,4.02876,-0.90645,296.2407287
447.1999984,4.02876,-0.90563,296.2407287
447.2949989,4.02876,-0.90563,296.229145
447.4010032,4.02876,-0.90563,296.229145
447.4980053,4.02876,-0.90481,296.229145
447.5940015,4.02876,-0.90563,296.229145
447.6999957,4.02876,-0.90481,296.229145
447.7969978,4.02876,-0.90481,296.229145
447.9030021,4.02876,-0.90563,296.229145
448.0000041,4.02554,-1.45848,296.229145
448.0960004,4.01396,-1.4691,296.229145
448.1930025,4.0101,-1.47482,296.229145
448.2989967,4.00817,-1.47727,296.229145
448.395003,4.00752,-1.4789,296.229145
448.5000014,4.00752,-1.4789,296.229145
448.5959977,4.00688,-1.4789,296.229145
448.7029977,4.00688,-1.4789,296.2407287
448.7999998,4.00688,-1.47972,296.2407287
448.8950003,4.00688,-1.47972,296.2407287
449.0020003,4.00173,-1.80881,296.2407287
449.1019998,3.9953,-1.85863,296.2407287
449.2010035,3.99273,-1.87823,296.229145
449.2980056,3.99144,-1.88313,296.229145
449.398005,3.9908,-1.88558,296.229145
449.4960029,3.9908,-1.88639,296.229145
449.5940007,3.99015,-1.88639,296.229145
449.6969976,3.99015,-1.88639,296.229145
449.8000044,3.99015,-1.88639,296.229145
449.8950049,3.99015,-1.88721,296.229145
450.0030007,3.98565,-2.49396,296.229145
450.098997,3.97214,-2.50376,296.229145
450.1950033,3.96892,-2.50947,296.229145
450.3009975,3.96699,-2.51356,296.229145
450.3970038,3.96571,-2.51519,296.229145
450.5009964,3.96571,-2.51601,296.229145
450.5950011,3.96506,-2.51601,296.229145
450.7029969,3.96506,-2.51601,296.229145
450.7979974,3.96442,-2.51682,296.229145
450.9029958,3.96442,-2.51682,296.229145
450.9979963,3.9715,-1.38744,296.229145
451.0949984,3.99466,-1.3711,296.229145
451.2019984,4.00302,-1.36131,296.229145
451.2949973,4.00495,-1.35804,296.229145
451.4010016,4.00559,-1.35559,296.229145
451.501001,4.00624,-1.35559,296.229145
451.5980031,4.00624,-1.35559,296.229145
451.6950052,4.00624,-1.35477,296.229145
451.7950047,4.00688,-1.35477,296.2407287
451.8930025,4.00624,-1.35477,296.2407287
452.0029999,4.01138,-1.00689,296.2407287
452.0980004,4.01782,-0.97749,296.2407287
452.1959983,4.02039,-0.96688,296.2407287
452.3029983,4.02104,-0.96361,296.229145
452.3950014,4.02104,-0.96279,296.229145
452.5020014,4.02168,-0.96198,296.2407287
452.5990035,4.02168,-0.96198,296.2407287
452.694004,4.02168,-0.96198,296.2407287
452.8010041,4.02168,-0.96198,296.229145
452.8949987,4.02232,-0.96198,296.229145
453.0019987,4.02232,-0.96034,296.229145
453.0980051,4.02232,-0.95953,296.229145
453.1940013,4.02232,-0.95953,296.229145
453.3010013,4.02232,-0.95953,296.229145
453.394996,4.02232,-0.95871,296.229145
453.4989987,4.02232,-0.95871,296.229145
453.5939991,4.02297,-0.95953,296.229145
453.6989976,4.02297,-0.95871,296.229145
453.7950039,4.02297,-0.95871,296.229145
453.8989965,4.02297,-0.95953,296.2407287
454.0009975,4.02764,-0.01633,296.2407287
454.0979996,4.06045,0.56758,296.2407287
454.2000007,4.07139,0.54226,296.2407287
454.3020017,4.07525,0.53328,296.2407287
454.3990038,4.07718,0.53083,296.229145
454.4970017,4.07782,0.53001,296.229145
454.5940038,4.07847,0.53001,296.229145
454.6960048,4.07911,0.53001,296.229145
454.7940027,4.07911,0.5292,296.229145
454.9010027,4.07975,0.5292,296.229145
454.996999,4.07975,0.53083,296.229145
455.1019974,4.0804,0.53655,296.229145
455.1960021,4.08104,0.53818,296.229145
455.3030021,4.08168,0.53818,296.229145
455.3989984,4.08168,0.53818,296.229145
455.5030011,4.08168,0.53818,296.229145
455.5980016,4.08233,0.53818,296.229145
455.693002,4.08233,0.53818,296.229145
455.8009978,4.08297,0.53818,296.229145
455.8970042,4.08297,0.53818,296.229145
455.9930004,4.08361,0.53981,296.229145
456.0990047,4.08361,0.54471,296.229145
456.1929993,4.08426,0.54553,296.229145
456.2999994,4.08426,0.54553,296.229145
456.3940041,4.08426,0.54635,296.229145
456.4990025,4.0849,0.54553,296.229145
456.594003,4.0849,0.54553,296.229145
456.6990014,4.0849,0.54553,296.229145
456.7969993,4.08554,0.54553,296.229145
456.8969987,4.08554,0.54471,296.229145
457.003003,4.08408,-0.0098,296.2407287
457.1000051,4.05513,-0.71618,296.2407287
457.1980029,4.04162,-0.806,296.229145
457.2960008,4.03776,-0.82969,296.229145
457.4050024,4.03648,-0.83622,296.2407287
457.5009987,4.03583,-0.83867,296.2407287
457.597005,4.03519,-0.83949,296.2407287
457.704005,4.03519,-0.83949,296.229145
457.7979997,4.03455,-0.83949,296.229145
457.8950018,4.03455,-0.8403,296.229145
458.0000002,4.03262,-0.90155,296.229145
458.0940049,4.0294,-0.97831,296.229145
458.1970017,4.02811,-1.00934,296.229145
458.2960054,4.02747,-1.01669,296.229145
458.4019996,4.02747,-1.01914,296.229145
458.4999975,4.02683,-1.01996,296.229145
458.5960038,4.02683,-1.01996,296.229145
458.7010022,4.02683,-1.01996,296.229145
458.7960027,4.02683,-1.02077,296.229145
458.8980038,4.02683,-1.01996,296.229145
459.0030022,4.02425,-1.09182,296.229145
459.1010001,4.02104,-1.1694,296.229145
459.1939989,4.02039,-1.19471,296.229145
459.2980016,4.01975,-1.20288,296.229145
459.3950037,4.0191,-1.20533,296.229145
459.5020037,4.0191,-1.20615,296.229145
459.6000016,4.0191,-1.20615,296.229145
459.6950021,4.0191,-1.20696,296.229145
459.7950015,4.0191,-1.20696,296.229145
459.9020015,4.01846,-1.20615,296.229145
460.002001,4.01203,-2.36085,296.229145
460.1010047,3.98758,-2.34533,296.229145
460.197001,3.9805,-2.3486,296.229145
460.3030052,3.97729,-2.3535,296.2407287
460.3949983,3.97664,-2.35513,296.2407287
460.4980052,3.97536,-2.35595,296.229145
460.6039993,3.97536,-2.35595,296.229145
460.6989998,3.97471,-2.35676,296.2175613
460.7949961,3.97471,-2.35676,296.2175613
460.9030019,3.97407,-2.35676,296.2175613
460.9980024,3.9715,-2.78631,296.2175613
461.0939987,3.9612,-2.79611,296.2175613
461.2039961,3.95799,-2.80346,296.229145
461.3000024,3.9567,-2.80509,296.229145
461.3959987,3.95606,-2.80672,296.229145
461.5009971,3.95606,-2.80754,296.229145
461.5959976,3.95541,-2.80836,296.229145
461.7040034,3.95477,-2.80836,296.229145
461.7979981,3.95477,-2.80836,296.229145
461.9029965,3.95413,-2.80836,296.229145
461.9990028,3.95026,-3.40939,296.229145
462.0979965,3.93675,-3.46492,296.229145
462.1960044,3.93096,-3.49268,296.229145
462.2969996,3.92903,-3.50167,296.229145
462.3960033,3.92775,-3.50575,296.2175613
462.4960028,3.9271,-3.50738,296.2175613
462.5949964,3.92646,-3.5082,296.229145
462.6950059,3.92646,-3.50902,296.229145
462.7939995,3.92582,-3.50902,296.229145
462.898998,3.92582,-3.50902,296.229145
462.9939985,3.93096,-2.58787,296.229145
463.0989969,3.94898,-2.58787,296.229145
463.1930016,3.95413,-2.58215,296.229145
463.3000016,3.9567,-2.57725,296.2175613
463.4040043,3.95734,-2.57562,296.2175613
463.4979989,3.95734,-2.5748,296.2175613
463.6029974,3.95734,-2.5748,296.229145
463.6979979,3.95734,-2.5748,296.229145
463.7949999,3.95734,-2.57399,296.2175613
463.902,3.95734,-2.5748,296.2175613
463.9949989,3.95413,-3.04599,296.229145
464.0990015,3.94447,-3.04681,296.229145
464.194002,3.94126,-3.05171,296.229145
464.2990004,3.93997,-3.05334,296.229145
464.3960025,3.93933,-3.05497,296.229145
464.5000052,3.93933,-3.05579,296.229145
464.603002,3.93868,-3.05579,296.229145
464.7000041,3.93868,-3.05579,296.229145
464.7969961,3.93804,-3.05579,296.229145
464.8930024,3.93804,-3.05661,296.229145
464.9930019,3.9374,-3.07131,296.229145
465.1009977,3.93547,-3.11785,296.229145
465.1979998,3.93482,-3.13092,296.229145
465.3009966,3.93418,-3.13419,296.229145
465.3979987,3.93418,-3.13582,296.229145
465.5040029,3.93418,-3.13582,296.229145
465.5970018,3.93418,-3.13582,296.229145
465.6999987,3.93354,-3.13664,296.229145
465.7940034,3.93354,-3.13664,296.229145
465.8990018,3.93354,-3.13745,296.229145
465.9949981,3.93547,-2.79611,296.229145
466.1010023,3.94254,-2.78876,296.229145
